orf_id,transcript,gene,is_canonical,classification,orf_class,chromosome,coor1,coor2,strand
orf110403,chr8_373580,NA,noncanonical,other,None,chrVIII,373580,373924,+
orf110404,chr8_374297,NA,noncanonical,other,None,chrVIII,374297,374392,+
orf113755,chr8_374592,NA,noncanonical,other,None,chrVIII,374592,374657,-
orf115835,chr8_374654,YHR136C,canonical,conserved,Verified,chrVIII,374654,375100,-
orf113753,chr8_375063,NA,noncanonical,other,None,chrVIII,375063,375257,-
orf108158,chr8_375709,YHR137W,canonical,conserved,Verified,chrVIII,375709,377250,+
orf113743,chr8_377355,YHR138C,canonical,conserved,Verified,chrVIII,377355,377699,-
orf117970,chr8_377707,NA,noncanonical,denovo,None,chrVIII,377707,377787,-
orf117969,chr8_377929,NA,noncanonical,denovo,None,chrVIII,377929,378111,-
orf113741,chr8_378219,YHR139C,canonical,conserved,Verified,chrVIII,378219,379199,-
orf113738,chr8_379479,NA,noncanonical,denovo,None,chrVIII,379479,379610,-
orf108172,chr8_379810,NA,noncanonical,denovo,None,chrVIII,379810,379977,+
orf113737,chr8_379854,NA,noncanonical,denovo,None,chrVIII,379854,380072,-
orf108174,chr8_380041,NA,noncanonical,denovo,None,chrVIII,380041,380163,+
orf115817,chr8_380108,YHR139C-A,canonical,denovo,Uncharacterized,chrVIII,380108,380419,-
orf113734,chr8_380508,NA,noncanonical,other,None,chrVIII,380508,380759,-
orf108177,chr8_380572,YHR140W,canonical,conserved,Uncharacterized,chrVIII,380572,381291,+
orf110438,chr8_381695,NA,noncanonical,other,None,chrVIII,381695,381760,+
NA,chr8_381990,YHR141C,canonical,conserved,Verified,chrVIII,381990,382751,-
orf112415,chr8_383538,YHR142W,canonical,conserved,Verified,chrVIII,383538,384488,+
orf115803,chr8_383690,NA,noncanonical,other,None,chrVIII,383690,383782,-
orf115801,chr8_383834,NA,noncanonical,other,None,chrVIII,383834,384064,-
orf113720,chr8_384381,NA,noncanonical,other,None,chrVIII,384381,384512,-
orf112419,chr8_385137,NA,noncanonical,other,None,chrVIII,385137,385247,+
orf108198,chr8_385510,YHR143W,canonical,conserved,Verified,chrVIII,385510,386487,+
orf108199,chr8_386500,NA,noncanonical,denovo,None,chrVIII,386500,386619,+
orf115785,chr8_386585,NA,noncanonical,denovo,None,chrVIII,386585,386653,-
orf115783,chr8_386894,NA,noncanonical,denovo,None,chrVIII,386894,387007,-
orf110457,chr8_387233,YHR143W-A,canonical,conserved,Verified,chrVIII,387233,387445,+
orf110458,chr8_387446,NA,noncanonical,denovo,None,chrVIII,387446,387673,+
orf115780,chr8_387788,YHR144C,canonical,conserved,Verified,chrVIII,387788,388726,-
orf119176,chr8_38815,YHL031C,canonical,conserved,Verified,chrVIII,38815,39486,-
orf113700,chr8_389643,NA,noncanonical,denovo,None,chrVIII,389643,389696,-
orf117914,chr8_389698,NA,noncanonical,other,None,chrVIII,389698,389769,-
orf112438,chr8_390300,YHR146W,canonical,conserved,Verified,chrVIII,390300,391697,+
orf113695,chr8_392004,NA,noncanonical,denovo,None,chrVIII,392004,392159,-
orf115765,chr8_392639,YHR147C,canonical,conserved,Verified,chrVIII,392639,393283,-
orf112442,chr8_393534,YHR148W,canonical,conserved,Verified,chrVIII,393534,394085,+
orf113683,chr8_394455,YHR149C,canonical,conserved,Verified,chrVIII,394455,396659,-
orf115745,chr8_396683,NA,noncanonical,denovo,None,chrVIII,396683,396805,-
orf112457,chr8_397251,YHR150W,canonical,conserved,Verified,chrVIII,397251,398990,+
orf117879,chr8_399268,YHR151C,canonical,conserved,Verified,chrVIII,399268,400848,-
orf107087,chr8_40084,YHL030W,canonical,conserved,Verified,chrVIII,40084,45690,+
orf108263,chr8_401434,YHR152W,canonical,conserved,Verified,chrVIII,401434,401955,+
orf115729,chr8_401888,NA,noncanonical,denovo,None,chrVIII,401888,402025,-
orf115728,chr8_402086,YHR153C,canonical,conserved,Verified,chrVIII,402086,402682,-
orf112475,chr8_402966,YHR154W,canonical,conserved,Verified,chrVIII,402966,406178,+
orf112478,chr8_407103,YHR155W,canonical,conserved,Verified,chrVIII,407103,410789,+
orf115698,chr8_411116,NA,noncanonical,denovo,None,chrVIII,411116,411193,-
orf113620,chr8_411384,YHR156C,canonical,conserved,Verified,chrVIII,411384,412406,-
orf110544,chr8_412424,NA,noncanonical,denovo,None,chrVIII,412424,412519,+
orf110545,chr8_412574,NA,noncanonical,other,None,chrVIII,412574,412660,+
orf110547,chr8_412907,YHR157W,canonical,conserved,Verified,chrVIII,412907,413455,+
orf113613,chr8_413685,YHR158C,canonical,conserved,Verified,chrVIII,413685,417179,-
orf112512,chr8_417549,YHR159W,canonical,conserved,Uncharacterized,chrVIII,417549,419063,+
orf108357,chr8_419077,NA,noncanonical,denovo,None,chrVIII,419077,419166,+
orf115641,chr8_419084,NA,noncanonical,denovo,None,chrVIII,419084,419191,-
orf117806,chr8_419221,YHR160C,canonical,conserved,Verified,chrVIII,419221,420072,-
orf117804,chr8_420373,YHR161C,canonical,conserved,Verified,chrVIII,420373,422286,-
orf112519,chr8_422277,NA,noncanonical,denovo,None,chrVIII,422277,422435,+
orf110571,chr8_422561,NA,noncanonical,denovo,None,chrVIII,422561,422785,+
orf108375,chr8_422782,NA,noncanonical,denovo,None,chrVIII,422782,422832,+
orf112521,chr8_423072,YHR162W,canonical,conserved,Verified,chrVIII,423072,423461,+
orf108377,chr8_423724,YHR163W,canonical,conserved,Verified,chrVIII,423724,424473,+
orf117797,chr8_424522,NA,noncanonical,other,None,chrVIII,424522,424620,-
orf115630,chr8_424610,YHR164C,canonical,conserved,Verified,chrVIII,424610,429178,-
orf108394,chr8_429508,NA,noncanonical,other,None,chrVIII,429508,429567,+
orf115627,chr8_429707,YHR165C,canonical,conserved,Verified,chrVIII,429707,436948,-
orf117701,chr8_437170,YHR166C,canonical,conserved,Verified,chrVIII,437170,439050,-
orf108430,chr8_439342,YHR167W,canonical,conserved,Verified,chrVIII,439342,440127,+
orf108431,chr8_440377,YHR168W,canonical,conserved,Verified,chrVIII,440377,441933,+
orf110658,chr8_442181,YHR169W,canonical,conserved,Verified,chrVIII,442181,443476,+
orf113508,chr8_443298,NA,noncanonical,denovo,None,chrVIII,443298,443564,-
orf110660,chr8_443828,YHR170W,canonical,conserved,Verified,chrVIII,443828,445384,+
NA,chr8_445,YHL050C,canonical,conserved,Uncharacterized,chrVIII,445,3311,-
orf112604,chr8_445713,YHR171W,canonical,conserved,Verified,chrVIII,445713,447605,+
orf112607,chr8_448335,YHR172W,canonical,conserved,Verified,chrVIII,448335,450806,+
orf115572,chr8_450320,NA,noncanonical,other,None,chrVIII,450320,450463,-
orf115570,chr8_450815,YHR173C,canonical,conserved,Uncharacterized,chrVIII,450815,451153,-
orf108490,chr8_451327,YHR174W,canonical,conserved,Verified,chrVIII,451327,452640,+
orf113479,chr8_451359,NA,noncanonical,other,None,chrVIII,451359,451877,-
orf112609,chr8_452799,NA,noncanonical,other,None,chrVIII,452799,452867,+
orf108491,chr8_452872,YHR175W,canonical,conserved,Verified,chrVIII,452872,453441,+
orf110690,chr8_453416,NA,noncanonical,other,None,chrVIII,453416,453574,+
orf112613,chr8_453558,YHR175W-A,canonical,other,Uncharacterized,chrVIII,453558,453707,+
orf110694,chr8_454229,YHR176W,canonical,conserved,Verified,chrVIII,454229,455527,+
orf112626,chr8_456591,YHR177W,canonical,conserved,Verified,chrVIII,456591,457952,+
orf115552,chr8_456614,NA,noncanonical,other,None,chrVIII,456614,456772,-
orf117616,chr8_458167,NA,noncanonical,denovo,None,chrVIII,458167,458331,-
orf108513,chr8_458641,NA,noncanonical,other,None,chrVIII,458641,458808,+
orf117043,chr8_45929,YHL029C,canonical,conserved,Uncharacterized,chrVIII,45929,47968,-
orf110704,chr8_459299,YHR178W,canonical,conserved,Verified,chrVIII,459299,461530,+
orf112644,chr8_461496,NA,noncanonical,other,None,chrVIII,461496,461663,+
orf108527,chr8_462502,YHR179W,canonical,conserved,Verified,chrVIII,462502,463704,+
orf112654,chr8_464238,NA,noncanonical,other,None,chrVIII,464238,464399,+
orf115523,chr8_464582,NA,noncanonical,other,None,chrVIII,464582,464635,-
orf113420,chr8_465162,NA,noncanonical,other,None,chrVIII,465162,465335,-
orf108532,chr8_465178,YHR180W,canonical,conserved,Uncharacterized,chrVIII,465178,465669,+
orf113414,chr8_466584,NA,noncanonical,other,None,chrVIII,466584,466787,-
orf110744,chr8_467228,YHR181W,canonical,conserved,Verified,chrVIII,467228,467914,+
orf110745,chr8_467984,NA,noncanonical,denovo,None,chrVIII,467984,468055,+
orf112669,chr8_468219,YHR182W,canonical,conserved,Verified,chrVIII,468219,470576,+
orf115501,chr8_469517,NA,noncanonical,other,None,chrVIII,469517,469822,-
orf115499,chr8_470228,NA,noncanonical,denovo,None,chrVIII,470228,470548,-
orf110750,chr8_470960,YHR183W,canonical,conserved,Verified,chrVIII,470960,472429,+
orf108563,chr8_472744,YHR184W,canonical,conserved,Verified,chrVIII,472744,474459,+
orf113391,chr8_474627,YHR185C,canonical,conserved,Verified,chrVIII,474627,475340,-
orf117538,chr8_475999,YHR186C,canonical,conserved,Verified,chrVIII,475999,480672,-
orf112704,chr8_480990,YHR187W,canonical,conserved,Verified,chrVIII,480990,481919,+
orf117209,chr8_4811,NA,noncanonical,other,None,chrVIII,4811,4876,-
orf117528,chr8_482005,YHR188C,canonical,conserved,Verified,chrVIII,482005,483837,-
orf109113,chr8_48311,NA,noncanonical,other,None,chrVIII,48311,48508,+
orf110804,chr8_484028,YHR189W,canonical,conserved,Verified,chrVIII,484028,484600,+
orf112718,chr8_484845,YHR190W,canonical,conserved,Verified,chrVIII,484845,486179,+
orf115453,chr8_486230,YHR191C,canonical,conserved,Verified,chrVIII,486230,486631,-
orf108621,chr8_486826,YHR192W,canonical,conserved,Verified,chrVIII,486826,487662,+
orf109115,chr8_48686,NA,noncanonical,other,None,chrVIII,48686,48781,+
orf113331,chr8_487269,NA,noncanonical,other,None,chrVIII,487269,487490,-
orf107102,chr8_48763,YHL028W,canonical,conserved,Verified,chrVIII,48763,50580,+
orf115449,chr8_487712,YHR193C,canonical,conserved,Verified,chrVIII,487712,488236,-
orf117508,chr8_488653,YHR193C-A,noncanonical,other,Dubious,chrVIII,488653,489027,-
orf110820,chr8_488657,YHR194W,canonical,conserved,Verified,chrVIII,488657,490396,+
orf108629,chr8_490747,YHR195W,canonical,conserved,Verified,chrVIII,490747,491712,+
orf112747,chr8_491931,YHR196W,canonical,conserved,Verified,chrVIII,491931,493658,+
orf112749,chr8_493896,YHR197W,canonical,conserved,Verified,chrVIII,493896,496187,+
orf115418,chr8_496223,NA,noncanonical,other,None,chrVIII,496223,496264,-
orf117478,chr8_496315,YHR198C,canonical,conserved,Verified,chrVIII,496315,497280,-
orf110840,chr8_496505,NA,noncanonical,other,None,chrVIII,496505,496819,+
orf113286,chr8_497490,YHR199C,canonical,conserved,Verified,chrVIII,497490,498422,-
orf115405,chr8_498491,NA,noncanonical,other,None,chrVIII,498491,498574,-
NA,chr8_498571,YHR199C-A,canonical,other,Verified,chrVIII,498571,498859,-
orf110849,chr8_499079,YHR200W,canonical,conserved,Verified,chrVIII,499079,499885,+
orf117471,chr8_499840,NA,noncanonical,other,None,chrVIII,499840,499914,-
orf113279,chr8_499950,YHR201C,canonical,conserved,Verified,chrVIII,499950,501143,-
orf110860,chr8_502388,YHR202W,canonical,conserved,Uncharacterized,chrVIII,502388,504196,+
NA,chr8_504476,YHR203C,canonical,conserved,Verified,chrVIII,504476,505530,-
orf106934,chr8_5050,NA,noncanonical,other,None,chrVIII,5050,5199,+
orf112794,chr8_506319,YHR204W,canonical,conserved,Verified,chrVIII,506319,508709,+
orf113249,chr8_507768,NA,noncanonical,denovo,None,chrVIII,507768,508073,-
orf115363,chr8_508517,NA,noncanonical,other,None,chrVIII,508517,508690,-
orf110880,chr8_509363,YHR205W,canonical,conserved,Verified,chrVIII,509363,511837,+
orf111221,chr8_51111,YHL027W,canonical,conserved,Verified,chrVIII,51111,52988,+
orf110885,chr8_512732,YHR206W,canonical,conserved,Verified,chrVIII,512732,514600,+
orf110886,chr8_514754,NA,noncanonical,denovo,None,chrVIII,514754,514873,+
orf113219,chr8_514905,YHR207C,canonical,conserved,Verified,chrVIII,514905,516485,-
orf108720,chr8_516844,NA,noncanonical,other,None,chrVIII,516844,516903,+
orf112837,chr8_517035,NA,noncanonical,other,None,chrVIII,517035,517106,+
orf110897,chr8_517532,YHR208W,canonical,conserved,Verified,chrVIII,517532,518713,+
orf113205,chr8_519042,NA,noncanonical,denovo,None,chrVIII,519042,519233,-
orf112849,chr8_519132,NA,noncanonical,other,None,chrVIII,519132,519224,+
orf110900,chr8_519422,YHR209W,canonical,conserved,Verified,chrVIII,519422,520312,+
orf117390,chr8_519610,NA,noncanonical,denovo,None,chrVIII,519610,519783,-
orf115307,chr8_520070,NA,noncanonical,other,None,chrVIII,520070,520240,-
orf108730,chr8_520309,NA,noncanonical,other,None,chrVIII,520309,520365,+
orf115305,chr8_520712,YHR210C,canonical,conserved,Uncharacterized,chrVIII,520712,521737,-
orf110910,chr8_522317,NA,noncanonical,other,None,chrVIII,522317,522379,+
orf112873,chr8_523293,NA,noncanonical,other,None,chrVIII,523293,523343,+
orf110916,chr8_523871,NA,noncanonical,other,None,chrVIII,523871,524116,+
orf112879,chr8_524844,NA,noncanonical,other,None,chrVIII,524844,524933,+
orf110921,chr8_525392,YHR211W,canonical,conserved,Verified,chrVIII,525392,528619,+
orf117349,chr8_528391,NA,noncanonical,other,None,chrVIII,528391,528591,-
orf115280,chr8_528953,NA,noncanonical,other,None,chrVIII,528953,529066,-
orf117347,chr8_529294,NA,noncanonical,other,None,chrVIII,529294,529422,-
orf117346,chr8_529588,NA,noncanonical,other,None,chrVIII,529588,529671,-
orf117021,chr8_53219,YHL026C,canonical,conserved,Uncharacterized,chrVIII,53219,54166,-
orf110967,chr8_538742,YHR212W-A,canonical,conserved,Uncharacterized,chrVIII,538742,538945,+
orf112931,chr8_539151,YHR213W,canonical,conserved,Uncharacterized,chrVIII,539151,539747,+
orf112934,chr8_540549,YHR213W-A,canonical,other,Uncharacterized,chrVIII,540549,540782,+
orf108821,chr8_541651,YHR214W,canonical,conserved,Uncharacterized,chrVIII,541651,542262,+
orf117290,chr8_543964,NA,noncanonical,other,None,chrVIII,543964,547431,-
orf107120,chr8_54535,NA,noncanonical,denovo,None,chrVIII,54535,54612,+
orf111233,chr8_54645,NA,noncanonical,denovo,None,chrVIII,54645,54794,+
orf115204,chr8_547910,YHR214C-C,canonical,conserved,transposable_element_gene,chrVIII,547910,549346,-
orf109140,chr8_54851,YHL025W,canonical,conserved,Verified,chrVIII,54851,55849,+
orf112968,chr8_548667,NA,noncanonical,other,None,chrVIII,548667,549002,+
orf119118,chr8_55000,NA,noncanonical,other,None,chrVIII,55000,55287,-
orf112980,chr8_552099,YHR215W,canonical,conserved,Verified,chrVIII,552099,553502,+
orf108882,chr8_554218,NA,noncanonical,other,None,chrVIII,554218,554310,+
orf111028,chr8_554396,YHR216W,canonical,conserved,Verified,chrVIII,554396,555967,+
orf111029,chr8_555968,NA,noncanonical,other,None,chrVIII,555968,556108,+
NA,chr8_558014,YHR218W,canonical,conserved,Uncharacterized,chrVIII,558014,559924,+
orf108905,chr8_560173,YHR219W,canonical,conserved,Uncharacterized,chrVIII,560173,562047,+
orf111243,chr8_56649,YHL024W,canonical,conserved,Verified,chrVIII,56649,58790,+
orf114966,chr8_56973,NA,noncanonical,other,None,chrVIII,56973,57098,-
orf117005,chr8_58787,NA,noncanonical,denovo,None,chrVIII,58787,58933,-
orf111244,chr8_58839,NA,noncanonical,denovo,None,chrVIII,58839,58973,+
orf117003,chr8_59123,YHL023C,canonical,conserved,Verified,chrVIII,59123,62563,-
orf114947,chr8_62961,YHL022C,canonical,conserved,Verified,chrVIII,62961,64157,-
orf108930,chr8_6401,YHL048W,canonical,conserved,Verified,chrVIII,6401,7546,+
orf119072,chr8_64462,YHL021C,canonical,conserved,Verified,chrVIII,64462,65859,-
orf109183,chr8_66218,NA,noncanonical,other,None,chrVIII,66218,66502,+
orf116986,chr8_66242,YHL020C,canonical,conserved,Verified,chrVIII,66242,67456,-
orf111276,chr8_66417,NA,noncanonical,other,None,chrVIII,66417,66632,+
orf107181,chr8_67711,YHL019W-A,noncanonical,other,Dubious,chrVIII,67711,68304,+
orf114930,chr8_67731,YHL019C,canonical,conserved,Verified,chrVIII,67731,69548,-
orf111288,chr8_69708,YHL018W,canonical,conserved,Uncharacterized,chrVIII,69708,70070,+
orf111289,chr8_70176,NA,noncanonical,other,None,chrVIII,70176,70283,+
orf107189,chr8_70276,YHL017W,canonical,conserved,Uncharacterized,chrVIII,70276,71874,+
orf119049,chr8_72037,YHL016C,canonical,conserved,Verified,chrVIII,72037,74244,-
orf119048,chr8_74347,NA,noncanonical,denovo,None,chrVIII,74347,74415,-
orf119047,chr8_74428,NA,noncanonical,denovo,None,chrVIII,74428,74553,-
orf107201,chr8_75412,YHL015W,canonical,conserved,Verified,chrVIII,75412,75777,+
orf111313,chr8_76089,NA,noncanonical,other,None,chrVIII,76089,76310,+
orf116944,chr8_76097,YHL014C,canonical,conserved,Verified,chrVIII,76097,77314,-
orf111314,chr8_76485,NA,noncanonical,other,None,chrVIII,76485,76610,+
orf116942,chr8_77390,NA,noncanonical,other,None,chrVIII,77390,77440,-
orf114888,chr8_77430,YHL013C,canonical,conserved,Verified,chrVIII,77430,78353,-
orf111326,chr8_78936,YHL012W,canonical,conserved,Uncharacterized,chrVIII,78936,80417,+
orf119021,chr8_79984,NA,noncanonical,other,None,chrVIII,79984,80130,-
orf116928,chr8_80195,NA,noncanonical,other,None,chrVIII,80195,80311,-
orf116925,chr8_80654,YHL011C,canonical,conserved,Verified,chrVIII,80654,81616,-
orf119009,chr8_81964,YHL010C,canonical,conserved,Verified,chrVIII,81964,83721,-
orf115130,chr8_8250,NA,noncanonical,other,None,chrVIII,8250,8309,-
orf117193,chr8_8351,YHL047C,canonical,conserved,Verified,chrVIII,8351,10213,-
orf116914,chr8_84068,YHL009C,canonical,conserved,Verified,chrVIII,84068,85060,-
orf107248,chr8_85528,NA,noncanonical,other,None,chrVIII,85528,85632,+
orf107251,chr8_85909,YHL009W-A,canonical,conserved,transposable_element_gene,chrVIII,85909,87150,+
orf114824,chr8_92541,NA,noncanonical,other,None,chrVIII,92541,92630,-
orf116888,chr8_92627,YHL008C,canonical,conserved,Uncharacterized,chrVIII,92627,94510,-
orf116887,chr8_94610,NA,noncanonical,denovo,None,chrVIII,94610,94711,-
orf107280,chr8_94873,NA,noncanonical,denovo,None,chrVIII,94873,94998,+
orf116886,chr8_94979,NA,noncanonical,other,None,chrVIII,94979,95134,-
orf114821,chr8_95118,YHL007C,canonical,conserved,Verified,chrVIII,95118,97937,-
orf107289,chr8_96778,NA,noncanonical,other,None,chrVIII,96778,96999,+
orf114820,chr8_98343,YHL006C,canonical,conserved,Verified,chrVIII,98343,98795,-
orf116860,chr8_98828,YHL005C,canonical,other,Uncharacterized,chrVIII,98828,99220,-
orf111424,chr8_99219,YHL004W,canonical,conserved,Verified,chrVIII,99219,100403,+
orf125390,chr9_100781,YIL131C,canonical,conserved,Verified,chrIX,100781,102235,-
orf121212,chr9_102782,YIL130W,canonical,conserved,Verified,chrIX,102782,105676,+
orf119662,chr9_105673,NA,noncanonical,other,None,chrIX,105673,105705,+
orf128398,chr9_106107,YIL129C,canonical,conserved,Verified,chrIX,106107,113237,-
orf119692,chr9_113806,YIL128W,canonical,conserved,Verified,chrIX,113806,116904,+
orf120899,chr9_11492,YIL173W,canonical,conserved,Verified,chrIX,11492,16141,+
orf128386,chr9_117024,YIL127C,canonical,conserved,Uncharacterized,chrIX,117024,117644,-
orf121279,chr9_117992,YIL126W,canonical,conserved,Verified,chrIX,117992,122071,+
orf122994,chr9_122286,NA,noncanonical,denovo,None,chrIX,122286,122549,+
orf119703,chr9_122689,YIL125W,canonical,conserved,Verified,chrIX,122689,125733,+
orf123002,chr9_125736,NA,noncanonical,denovo,None,chrIX,125736,125798,+
orf126736,chr9_125989,NA,noncanonical,denovo,None,chrIX,125989,126147,-
orf123004,chr9_126204,YIL124W,canonical,conserved,Verified,chrIX,126204,127097,+
orf125268,chr9_126671,NA,noncanonical,other,None,chrIX,126671,126886,-
orf121309,chr9_127193,NA,noncanonical,denovo,None,chrIX,127193,127375,+
orf126730,chr9_127462,NA,noncanonical,other,None,chrIX,127462,127587,-
orf123006,chr9_127713,NA,noncanonical,denovo,None,chrIX,127713,127979,+
orf123008,chr9_128151,YIL123W,canonical,conserved,Verified,chrIX,128151,129581,+
orf123009,chr9_129714,NA,noncanonical,denovo,None,chrIX,129714,129797,+
